year,categoria,pais,euros
2018,15,Australia,0
2018,16,Australia,0
2018,17,Australia,0
2018,18,Australia,0
2018,19,Australia,0
2018,20,Australia,0
2018,21,Australia,0
2018,22,Australia,0
2018,total,Australia,23040516
2018,1,AUSTRIA,63900
2018,2,AUSTRIA,0
2018,3,AUSTRIA,1252000
2018,4,AUSTRIA,0
2018,5,AUSTRIA,0
2018,6,AUSTRIA,0
2018,7,AUSTRIA,0
2018,8,AUSTRIA,0
2018,9,AUSTRIA,0
2018,10,AUSTRIA,6664970
2018,11,AUSTRIA,0
2018,12,AUSTRIA,0
2018,13,AUSTRIA,0
2018,14,AUSTRIA,0
2018,15,AUSTRIA,0
2018,16,AUSTRIA,0
2018,17,AUSTRIA,0
2018,18,AUSTRIA,0
2018,19,AUSTRIA,0
2018,20,AUSTRIA,0
2018,21,AUSTRIA,0
2018,22,AUSTRIA,0
2018,total,AUSTRIA,7980870
2018,1,BAHREIN,0
2018,2,BAHREIN,0
2018,3,BAHREIN,0
2018,4,BAHREIN,0
2018,5,BAHREIN,0
2018,6,BAHREIN,0
2018,7,BAHREIN,0
2018,8,BAHREIN,0
2018,9,BAHREIN,0
2018,10,BAHREIN,0
2018,11,BAHREIN,0
2018,12,BAHREIN,0
2018,13,BAHREIN,0
2018,14,BAHREIN,0
2018,15,BAHREIN,0
2018,16,BAHREIN,0
2018,17,BAHREIN,0
2018,18,BAHREIN,0
2018,19,BAHREIN,0
2018,20,BAHREIN,0
2018,21,BAHREIN,0
2018,22,BAHREIN,0
2018,total,BAHREIN,0
2018,1,Bangladesh,0
2018,2,Bangladesh,0
2018,3,Bangladesh,0
2018,4,Bangladesh,0
2018,5,Bangladesh,0
2018,6,Bangladesh,0
2018,7,Bangladesh,0
2018,8,Bangladesh,0
2018,9,Bangladesh,0
2018,10,Bangladesh,811398
2018,11,Bangladesh,0
2018,12,Bangladesh,0
2018,13,Bangladesh,0
2018,14,Bangladesh,0
2018,15,Bangladesh,0
2018,16,Bangladesh,0
2018,17,Bangladesh,0
2018,18,Bangladesh,0
2018,19,Bangladesh,0
2018,20,Bangladesh,0
2018,21,Bangladesh,0
2018,22,Bangladesh,0
2018,total,Bangladesh,811398
2018,1,Bélgica,21110
2018,2,Bélgica,315000
2018,3,Bélgica,1082504
2018,4,Bélgica,592000
2018,5,Bélgica,0
2018,6,Bélgica,2149452
2018,7,Bélgica,0
2018,8,Bélgica,0
2018,9,Bélgica,0
2018,10,Bélgica,33940
2018,11,Bélgica,0
2018,12,Bélgica,0
2018,13,Bélgica,0
2018,14,Bélgica,0
2018,15,Bélgica,0
2018,16,Bélgica,0
2018,17,Bélgica,0
2018,18,Bélgica,0
2018,19,Bélgica,0
2018,20,Bélgica,0
2018,21,Bélgica,0
2018,22,Bélgica,0
2018,total,Bélgica,4194006
2018,1,Botsuana,0
2018,2,Botsuana,0
2018,3,Botsuana,7178500
2018,4,Botsuana,0
2018,5,Botsuana,0
2018,6,Botsuana,0
2018,7,Botsuana,0
2018,8,Botsuana,0
2018,9,Botsuana,0
2018,10,Botsuana,67003
2018,11,Botsuana,0
2018,12,Botsuana,0
2018,13,Botsuana,0
2018,14,Botsuana,0
2018,15,Botsuana,0
2018,16,Botsuana,0
2018,17,Botsuana,0
2018,18,Botsuana,0
2018,19,Botsuana,0
2018,20,Botsuana,0
2018,21,Botsuana,0
2018,22,Botsuana,0
2018,total,Botsuana,7245503
2018,1,BRASIL,476874
2018,2,BRASIL,0
2018,3,BRASIL,0
2018,4,BRASIL,0
2018,5,BRASIL,700
2018,6,BRASIL,35559
2018,7,BRASIL,0
2018,8,BRASIL,0
2018,9,BRASIL,0
2018,10,BRASIL,7402934
2018,11,BRASIL,0
2018,12,BRASIL,0
2018,13,BRASIL,0
2018,14,BRASIL,0
2018,15,BRASIL,0
2018,16,BRASIL,0
2018,17,BRASIL,0
2018,18,BRASIL,0
2018,19,BRASIL,0
2018,20,BRASIL,0
2018,21,BRASIL,0
2018,22,BRASIL,0
2018,total,BRASIL,7916067
2018,1,Brunei,0
2018,2,Brunei,0
2018,3,Brunei,350000
2018,4,Brunei,0
2018,5,Brunei,0
2018,6,Brunei,0
2018,7,Brunei,0
2018,8,Brunei,0
2018,9,Brunei,0
2018,10,Brunei,0
2018,11,Brunei,0
2018,12,Brunei,0
2018,13,Brunei,0
2018,14,Brunei,0
2018,15,Brunei,0
2018,16,Brunei,0
2018,17,Brunei,0
2018,18,Brunei,0
2018,19,Brunei,0
2018,20,Brunei,0
2018,21,Brunei,0
2018,22,Brunei,0
2018,total,Brunei,350000
2018,1,BULGARIA,25200
2018,2,BULGARIA,0
2018,3,BULGARIA,0
2018,4,BULGARIA,13365
2018,5,BULGARIA,0
2018,6,BULGARIA,0
2018,7,BULGARIA,0
2018,8,BULGARIA,218400
2018,9,BULGARIA,0
2018,10,BULGARIA,0
2018,11,BULGARIA,0
2018,12,BULGARIA,0
2018,13,BULGARIA,0
2018,14,BULGARIA,0
2018,15,BULGARIA,0
2018,16,BULGARIA,0
2018,17,BULGARIA,0
2018,18,BULGARIA,0
2018,19,BULGARIA,0
2018,20,BULGARIA,0
2018,21,BULGARIA,0
2018,22,BULGARIA,0
2018,total,BULGARIA,256965
2018,1,Camerún,0
2018,2,Camerún,0
2018,3,Camerún,0
2018,4,Camerún,0
2018,5,Camerún,0
2018,6,Camerún,0
2018,7,Camerún,0
2018,8,Camerún,0
2018,9,Camerún,0
2018,10,Camerún,24
2018,11,Camerún,0
2018,12,Camerún,0
2018,13,Camerún,0
2018,14,Camerún,0
2018,15,Camerún,0
2018,16,Camerún,0
2018,17,Camerún,0
2018,18,Camerún,0
2018,19,Camerún,0
2018,20,Camerún,0
2018,21,Camerún,0
2018,22,Camerún,0
2018,total,Camerún,24
2018,1,Canadá,0
2018,2,Canadá,0
2018,3,Canadá,0
2018,4,Canadá,1716141
2018,5,Canadá,0
2018,6,Canadá,60792
2018,7,Canadá,0
2018,8,Canadá,0
2018,9,Canadá,140810
2018,10,Canadá,6
2018,11,Canadá,0
2018,12,Canadá,0
2018,13,Canadá,0
2018,14,Canadá,0
2018,15,Canadá,0
2018,16,Canadá,0
2018,17,Canadá,0
2018,18,Canadá,0
2018,19,Canadá,0
2018,20,Canadá,0
2018,21,Canadá,0
2018,22,Canadá,0
2018,total,Canadá,1917749
2018,1,Qatar,0
2018,2,Qatar,0
2018,3,Qatar,1773750
2018,4,Qatar,0
2018,5,Qatar,0
2018,6,Qatar,305077
2018,7,Qatar,0
2018,8,Qatar,0
2018,9,Qatar,0
2018,10,Qatar,0
2018,11,Qatar,0
2018,12,Qatar,0
2018,13,Qatar,0
2018,14,Qatar,0
2018,15,Qatar,0
2018,16,Qatar,0
2018,17,Qatar,0
2018,18,Qatar,0
2018,19,Qatar,0
2018,20,Qatar,0
2018,21,Qatar,0
2018,22,Qatar,0
2018,total,Qatar,2078827
2018,1,CHILE,0
2018,2,CHILE,0
2018,3,CHILE,0
2018,4,CHILE,0
2018,5,CHILE,0
2018,6,CHILE,540083
2018,7,CHILE,0
2018,8,CHILE,112728
2018,9,CHILE,0
2018,10,CHILE,1114780
2018,11,CHILE,0
2018,12,CHILE,0
2018,13,CHILE,0
2018,14,CHILE,0
2018,15,CHILE,0
2018,16,CHILE,0
2018,17,CHILE,0
2018,18,CHILE,0
2018,19,CHILE,0
2018,20,CHILE,0
2018,21,CHILE,0
2018,22,CHILE,0
2018,total,CHILE,1767591
2018,1,COLOMBIA,0
2018,2,COLOMBIA,356728
2018,3,COLOMBIA,7282301
2018,4,COLOMBIA,421429
2018,5,COLOMBIA,0
2018,6,COLOMBIA,879938
2018,7,COLOMBIA,0
2018,8,COLOMBIA,0
2018,9,COLOMBIA,0
2018,10,COLOMBIA,2071904
2018,11,COLOMBIA,0
2018,12,COLOMBIA,0
2018,13,COLOMBIA,0
2018,14,COLOMBIA,0
2018,15,COLOMBIA,0
2018,16,COLOMBIA,0
2018,17,COLOMBIA,0
2018,18,COLOMBIA,0
2018,19,COLOMBIA,0
2018,20,COLOMBIA,0
2018,21,COLOMBIA,0
2018,22,COLOMBIA,0
2018,total,COLOMBIA,11012300
2018,1,Corea del Sur,0
2018,2,Corea del Sur,0
2018,3,Corea del Sur,0
2018,4,Corea del Sur,0
2018,5,Corea del Sur,0
2018,6,Corea del Sur,0
2018,7,Corea del Sur,0
2018,8,Corea del Sur,10500
2018,9,Corea del Sur,0
2018,10,Corea del Sur,213535525
2018,11,Corea del Sur,0
2018,12,Corea del Sur,0
2018,13,Corea del Sur,0
2018,14,Corea del Sur,0
2018,15,Corea del Sur,646382
2018,16,Corea del Sur,0
2018,17,Corea del Sur,0
2018,18,Corea del Sur,0
2018,19,Corea del Sur,0
2018,20,Corea del Sur,0
2018,21,Corea del Sur,0
2018,22,Corea del Sur,0
2018,total,Corea del Sur,214192407
2018,1,Croacia,65760
2018,2,Croacia,0
2018,3,Croacia,0
2018,4,Croacia,0
2018,5,Croacia,0
2018,6,Croacia,0
2018,7,Croacia,0
2018,8,Croacia,0
2018,9,Croacia,0
2018,10,Croacia,0
2018,11,Croacia,0
2018,12,Croacia,0
2018,13,Croacia,0
2018,14,Croacia,0
2018,15,Croacia,0
2018,16,Croacia,0
2018,17,Croacia,0
2018,18,Croacia,0
2018,19,Croacia,0
2018,20,Croacia,0
2018,21,Croacia,0
2018,22,Croacia,0
2018,total,Croacia,65760
2018,1,CUBA,20600
2018,2,CUBA,0
2018,3,CUBA,0
2018,4,CUBA,0
2018,5,CUBA,0
2018,6,CUBA,0
2018,7,CUBA,0
2018,8,CUBA,0
2018,9,CUBA,0
2018,10,CUBA,0
2018,11,CUBA,0
2018,12,CUBA,0
2018,13,CUBA,0
2018,14,CUBA,0
2018,15,CUBA,0
2018,16,CUBA,0
2018,17,CUBA,0
2018,18,CUBA,0
2018,19,CUBA,0
2018,20,CUBA,0
2018,21,CUBA,0
2018,22,CUBA,0
2018,total,CUBA,20600
2018,1,DINAMARCA,23000
2018,2,DINAMARCA,0
2018,3,DINAMARCA,186250
2018,4,DINAMARCA,158300
2018,5,DINAMARCA,0
2018,6,DINAMARCA,0
2018,7,DINAMARCA,0
2018,8,DINAMARCA,0
2018,9,DINAMARCA,147600
2018,10,DINAMARCA,0
2018,11,DINAMARCA,0
2018,12,DINAMARCA,0
2018,13,DINAMARCA,0
2018,14,DINAMARCA,0
2018,15,DINAMARCA,6600184
2018,16,DINAMARCA,0
2018,17,DINAMARCA,0
2018,18,DINAMARCA,500
2018,19,DINAMARCA,0
2018,20,DINAMARCA,0
2018,21,DINAMARCA,0
2018,22,DINAMARCA,0
2018,total,DINAMARCA,7115834
2018,1,ECUADOR,0
2018,2,ECUADOR,0
2018,3,ECUADOR,0
2018,4,ECUADOR,0
2018,5,ECUADOR,0
2018,6,ECUADOR,0
2018,7,ECUADOR,0
2018,8,ECUADOR,0
2018,9,ECUADOR,0
2018,10,ECUADOR,383738
2018,11,ECUADOR,0
2018,12,ECUADOR,0
2018,13,ECUADOR,0
2018,14,ECUADOR,0
2018,15,ECUADOR,108784
2018,16,ECUADOR,0
2018,17,ECUADOR,0
2018,18,ECUADOR,0
2018,19,ECUADOR,0
2018,20,ECUADOR,0
2018,21,ECUADOR,0
2018,22,ECUADOR,0
2018,total,ECUADOR,492522
2018,1,EGIPTO,0
2018,2,EGIPTO,0
2018,3,EGIPTO,3125168
2018,4,EGIPTO,4943950
2018,5,EGIPTO,18000
2018,6,EGIPTO,1823419
2018,7,EGIPTO,0
2018,8,EGIPTO,0
2018,9,EGIPTO,0
2018,10,EGIPTO,2860433
2018,11,EGIPTO,0
2018,12,EGIPTO,0
2018,13,EGIPTO,0
2018,14,EGIPTO,0
2018,15,EGIPTO,0
2018,16,EGIPTO,0
2018,17,EGIPTO,0
2018,18,EGIPTO,114786
2018,19,EGIPTO,0
2018,20,EGIPTO,0
2018,21,EGIPTO,0
2018,22,EGIPTO,0
2018,total,Egipto,12885756
2018,1,Emiratos Árabes Unidos,0
2018,2,Emiratos Árabes Unidos,0
2018,3,Emiratos Árabes Unidos,2470680
2018,4,Emiratos Árabes Unidos,0
2018,5,Emiratos Árabes Unidos,0
2018,6,Emiratos Árabes Unidos,0
2018,7,Emiratos Árabes Unidos,0
2018,8,Emiratos Árabes Unidos,0
2018,9,Emiratos Árabes Unidos,0
2018,10,Emiratos Árabes Unidos,11412829
2018,11,Emiratos Árabes Unidos,0
2018,12,Emiratos Árabes Unidos,0
2018,13,Emiratos Árabes Unidos,0
2018,14,Emiratos Árabes Unidos,0
2018,15,Emiratos Árabes Unidos,0
2018,16,Emiratos Árabes Unidos,0
2018,17,Emiratos Árabes Unidos,0
2018,18,Emiratos Árabes Unidos,0
2018,19,Emiratos Árabes Unidos,0
2018,20,Emiratos Árabes Unidos,0
2018,21,Emiratos Árabes Unidos,0
2018,22,Emiratos Árabes Unidos,0
2018,total,Emiratos Árabes Unidos,13883509
2018,1,ESLOVAQUIA,0
2018,2,ESLOVAQUIA,0
2018,3,ESLOVAQUIA,56381
2018,4,ESLOVAQUIA,0
2018,5,ESLOVAQUIA,0
2018,6,ESLOVAQUIA,0
2018,7,ESLOVAQUIA,0
2018,8,ESLOVAQUIA,0
2018,9,ESLOVAQUIA,0
2018,10,ESLOVAQUIA,0
2018,11,ESLOVAQUIA,0
2018,12,ESLOVAQUIA,0
2018,13,ESLOVAQUIA,0
2018,14,ESLOVAQUIA,0
2018,15,ESLOVAQUIA,0
2018,16,ESLOVAQUIA,0
2018,17,ESLOVAQUIA,0
2018,18,ESLOVAQUIA,0
2018,19,ESLOVAQUIA,0
2018,20,ESLOVAQUIA,0
2018,21,ESLOVAQUIA,0
2018,22,ESLOVAQUIA,0
2018,total,ESLOVAQUIA,56381
2018,1,ESLOVENIA,20700
2018,2,ESLOVENIA,0
2018,3,ESLOVENIA,64020
2018,4,ESLOVENIA,0
2018,5,ESLOVENIA,0
2018,6,ESLOVENIA,0
2018,7,ESLOVENIA,0
2018,8,ESLOVENIA,0
2018,9,ESLOVENIA,0
2018,10,ESLOVENIA,0
2018,11,ESLOVENIA,0
2018,12,ESLOVENIA,0
2018,13,ESLOVENIA,0
2018,14,ESLOVENIA,0
2018,15,ESLOVENIA,0
2018,16,ESLOVENIA,0
2018,17,ESLOVENIA,0
2018,18,ESLOVENIA,0
2018,19,ESLOVENIA,0
2018,20,ESLOVENIA,0
2018,21,ESLOVENIA,0
2018,22,ESLOVENIA,0
2018,total,ESLOVENIA,84720
2018,1,Estados Unidos,16289084
2018,2,Estados Unidos,0
2018,3,Estados Unidos,8453215
2018,4,Estados Unidos,1627248
2018,5,Estados Unidos,0
2018,6,Estados Unidos,67503
2018,7,Estados Unidos,0
2018,8,Estados Unidos,62621
2018,9,Estados Unidos,0
2018,10,Estados Unidos,30246906
2018,11,Estados Unidos,11792970
2018,12,Estados Unidos,0
2018,13,Estados Unidos,0
2018,14,Estados Unidos,2224515
2018,15,Estados Unidos,3305254
2018,16,Estados Unidos,0
2018,17,Estados Unidos,0
2018,18,Estados Unidos,0
2018,19,Estados Unidos,0
2018,20,Estados Unidos,0
2018,21,Estados Unidos,0
2018,22,Estados Unidos,0
2018,total,Estados Unidos,74069316
2018,1,ESTONIA,11050
2018,2,ESTONIA,2325563
2018,3,ESTONIA,0
2018,4,ESTONIA,0
2018,5,ESTONIA,0
2018,6,ESTONIA,0
2018,7,ESTONIA,0
2018,8,ESTONIA,0
2018,9,ESTONIA,0
2018,10,ESTONIA,0
2018,11,ESTONIA,0
2018,12,ESTONIA,0
2018,13,ESTONIA,0
2018,14,ESTONIA,0
2018,15,ESTONIA,0
2018,16,ESTONIA,0
2018,17,ESTONIA,0
2018,18,ESTONIA,0
2018,19,ESTONIA,0
2018,20,ESTONIA,0
2018,21,ESTONIA,0
2018,22,ESTONIA,0
2018,total,ESTONIA,2336613
2018,1,FILIPINAS,0
2018,2,FILIPINAS,0
2018,3,FILIPINAS,0
2018,4,FILIPINAS,0
2018,5,FILIPINAS,0
2018,6,FILIPINAS,0
2018,7,FILIPINAS,0
2018,8,FILIPINAS,0
2018,9,FILIPINAS,0
2018,10,FILIPINAS,601587
2018,11,FILIPINAS,0
2018,12,FILIPINAS,0
2018,13,FILIPINAS,0
2018,14,FILIPINAS,0
2018,15,FILIPINAS,178700
2018,16,FILIPINAS,0
2018,17,FILIPINAS,0
2018,18,FILIPINAS,0
2018,19,FILIPINAS,0
2018,20,FILIPINAS,0
2018,21,FILIPINAS,0
2018,22,FILIPINAS,0
2018,total,FILIPINAS,780287
2018,1,FINLANDIA,6900
2018,2,FINLANDIA,0
2018,3,FINLANDIA,3840
2018,4,FINLANDIA,0
2018,5,FINLANDIA,0
2018,6,FINLANDIA,0
2018,7,FINLANDIA,0
2018,8,FINLANDIA,0
2018,9,FINLANDIA,0
2018,10,FINLANDIA,231327
2018,11,FINLANDIA,0
2018,12,FINLANDIA,0
2018,13,FINLANDIA,0
2018,14,FINLANDIA,0
2018,15,FINLANDIA,0
2018,16,FINLANDIA,0
2018,17,FINLANDIA,0
2018,18,FINLANDIA,0
2018,19,FINLANDIA,0
2018,20,FINLANDIA,0
2018,21,FINLANDIA,0
2018,22,FINLANDIA,0
2018,total,FINLANDIA,242067
2018,1,FRANCIA,940608
2018,2,FRANCIA,0
2018,3,FRANCIA,2319228
2018,4,FRANCIA,7095264
2018,5,FRANCIA,961574
2018,6,FRANCIA,98187
2018,7,FRANCIA,0
2018,8,FRANCIA,1855385
2018,9,FRANCIA,0
2018,10,FRANCIA,346341555
2018,11,FRANCIA,1637179
2018,12,FRANCIA,0
2018,13,FRANCIA,0
2018,14,FRANCIA,0
2018,15,FRANCIA,772600
2018,16,FRANCIA,0
2018,17,FRANCIA,0
2018,18,FRANCIA,0
2018,19,FRANCIA,0
2018,20,FRANCIA,0
2018,21,FRANCIA,0
2018,22,FRANCIA,0
2018,total,FRANCIA,362021580
2018,1,Francia (Nueva Caledonia),4000
2018,2,Francia (Nueva Caledonia),0
2018,3,Francia (Nueva Caledonia),0
2018,4,Francia (Nueva Caledonia),0
2018,5,Francia (Nueva Caledonia),0
2018,6,Francia (Nueva Caledonia),0
2018,7,Francia (Nueva Caledonia),0
2018,8,Francia (Nueva Caledonia),0
2018,9,Francia (Nueva Caledonia),0
2018,10,Francia (Nueva Caledonia),75710
2018,11,Francia (Nueva Caledonia),0
2018,12,Francia (Nueva Caledonia),0
2018,13,Francia (Nueva Caledonia),0
2018,14,Francia (Nueva Caledonia),0
2018,15,Francia (Nueva Caledonia),0
2018,16,Francia (Nueva Caledonia),0
2018,17,Francia (Nueva Caledonia),0
2018,18,Francia (Nueva Caledonia),0
2018,19,Francia (Nueva Caledonia),0
2018,20,Francia (Nueva Caledonia),0
2018,21,Francia (Nueva Caledonia),0
2018,22,Francia (Nueva Caledonia),0
2018,total,Francia (Nueva Caledonia),79710
2018,1,Francia (Polinesia francesa),0
2018,2,Francia (Polinesia francesa),0
2018,3,Francia (Polinesia francesa),0
2018,4,Francia (Polinesia francesa),0
2018,5,Francia (Polinesia francesa),0
2018,6,Francia (Polinesia francesa),0
2018,7,Francia (Polinesia francesa),0
2018,8,Francia (Polinesia francesa),0
2018,9,Francia (Polinesia francesa),0
2018,10,Francia (Polinesia francesa),581751
2018,11,Francia (Polinesia francesa),0
2018,12,Francia (Polinesia francesa),0
2018,13,Francia (Polinesia francesa),0
2018,14,Francia (Polinesia francesa),0
2018,15,Francia (Polinesia francesa),0
2018,16,Francia (Polinesia francesa),0
2018,17,Francia (Polinesia francesa),0
2018,18,Francia (Polinesia francesa),0
2018,19,Francia (Polinesia francesa),0
2018,20,Francia (Polinesia francesa),0
2018,21,Francia (Polinesia francesa),0
2018,22,Francia (Polinesia francesa),0
2018,total,Francia (Polinesia francesa),581751
2018,1,Georgia,629
2018,2,Georgia,0
2018,3,Georgia,0
2018,4,Georgia,0
2018,5,Georgia,0
2018,6,Georgia,0
2018,7,Georgia,0
2018,8,Georgia,0
2018,9,Georgia,0
2018,10,Georgia,0
2018,11,Georgia,0
2018,12,Georgia,0
2018,13,Georgia,0
2018,14,Georgia,0
2018,15,Georgia,0
2018,16,Georgia,0
2018,17,Georgia,0
2018,18,Georgia,0
2018,19,Georgia,0
2018,20,Georgia,0
2018,21,Georgia,0
2018,22,Georgia,0
2018,total,Georgia,629
2018,1,GHANA,0
2018,2,GHANA,0
2018,3,GHANA,0
2018,4,GHANA,0
2018,5,GHANA,0
2018,6,GHANA,0
2018,7,GHANA,0
2018,8,GHANA,0
2018,9,GHANA,0
2018,10,GHANA,294888
2018,11,GHANA,0
2018,12,GHANA,0
2018,13,GHANA,0
2018,14,GHANA,0
2018,15,GHANA,0
2018,16,GHANA,0
2018,17,GHANA,0
2018,18,GHANA,0
2018,19,GHANA,0
2018,20,GHANA,0
2018,21,GHANA,0
2018,22,GHANA,0
2018,total,GHANA,294888
2018,1,GRECIA,1600
2018,2,GRECIA,0
2018,3,GRECIA,0
2018,4,GRECIA,0
2018,5,GRECIA,0
2018,6,GRECIA,0
2018,7,GRECIA,0
2018,8,GRECIA,16672164
2018,9,GRECIA,0
2018,10,GRECIA,43000
2018,11,GRECIA,0
2018,12,GRECIA,0
2018,13,GRECIA,0
2018,14,GRECIA,0
2018,15,GRECIA,0
2018,16,GRECIA,0
2018,17,GRECIA,0
2018,18,GRECIA,0
2018,19,GRECIA,0
2018,20,GRECIA,0
2018,21,GRECIA,0
2018,22,GRECIA,0
2018,total,GRECIA,16716764
2018,1,Hungría,6240
2018,2,Hungría,0
2018,3,Hungría,0
2018,4,Hungría,0
2018,5,Hungría,0
2018,6,Hungría,0
2018,7,Hungría,0
2018,8,Hungría,0
2018,9,Hungría,0
2018,10,Hungría,0
2018,11,Hungría,0
2018,12,Hungría,0
2018,13,Hungría,0
2018,14,Hungría,0
2018,15,Hungría,0
2018,16,Hungría,0
2018,17,Hungría,0
2018,18,Hungría,0
2018,19,Hungría,0
2018,20,Hungría,0
2018,21,Hungría,0
2018,22,Hungría,0
2018,total,Hungría,6240
2018,1,INDIA,0
2018,2,INDIA,0
2018,3,INDIA,3098479
2018,4,INDIA,350592
2018,5,INDIA,0
2018,6,INDIA,0
2018,7,INDIA,0
2018,8,INDIA,0
2018,9,INDIA,0
2018,10,INDIA,18944
2018,11,INDIA,39892
2018,12,INDIA,0
2018,13,INDIA,0
2018,14,INDIA,0
2018,15,INDIA,0
2018,16,INDIA,0
2018,17,INDIA,0
2018,18,INDIA,0
2018,19,INDIA,0
2018,20,INDIA,0
2018,21,INDIA,0
2018,22,INDIA,0
2018,total,INDIA,3507907
2018,1,INDONESIA,21600
2018,2,INDONESIA,1085557
2018,3,INDONESIA,19361099
2018,4,INDONESIA,917645
2018,5,INDONESIA,1047600
2018,6,INDONESIA,3222799
2018,7,INDONESIA,0
2018,8,INDONESIA,0
2018,9,INDONESIA,6535577
2018,10,INDONESIA,2518128
2018,11,INDONESIA,0
2018,12,INDONESIA,0
2018,13,INDONESIA,0
2018,14,INDONESIA,0
2018,15,INDONESIA,766500
2018,16,INDONESIA,0
2018,17,INDONESIA,0
2018,18,INDONESIA,0
2018,19,INDONESIA,0
2018,20,INDONESIA,0
2018,21,INDONESIA,0
2018,22,INDONESIA,0
2018,total,INDONESIA,35476505
2018,1,IRLANDA,54400
2018,2,IRLANDA,0
2018,3,IRLANDA,0
2018,4,IRLANDA,0
2018,5,IRLANDA,0
2018,6,IRLANDA,0
2018,7,IRLANDA,0
2018,8,IRLANDA,0
2018,9,IRLANDA,0
2018,10,IRLANDA,6894
2018,11,IRLANDA,0
2018,12,IRLANDA,0
2018,13,IRLANDA,0
2018,14,IRLANDA,0
2018,15,IRLANDA,0
2018,16,IRLANDA,0
2018,17,IRLANDA,0
2018,18,IRLANDA,0
2018,19,IRLANDA,0
2018,20,IRLANDA,0
2018,21,IRLANDA,0
2018,22,IRLANDA,0
2018,total,IRLANDA,61294
2018,1,Islandia,21400
2018,2,Islandia,0
2018,3,Islandia,0
2018,4,Islandia,0
2018,5,Islandia,0
2018,6,Islandia,0
2018,7,Islandia,0
2018,8,Islandia,0
2018,9,Islandia,0
2018,10,Islandia,0
2018,11,Islandia,0
2018,12,Islandia,0
2018,13,Islandia,0
2018,14,Islandia,0
2018,15,Islandia,0
2018,16,Islandia,0
2018,17,Islandia,0
2018,18,Islandia,0
2018,19,Islandia,0
2018,20,Islandia,0
2018,21,Islandia,0
2018,22,Islandia,0
2018,total,Islandia,21400
2018,1,ISRAEL,0
2018,2,ISRAEL,0
2018,3,ISRAEL,295000
2018,4,ISRAEL,0
2018,5,ISRAEL,0
2018,6,ISRAEL,0
2018,7,ISRAEL,0
2018,8,ISRAEL,0
2018,9,ISRAEL,0
2018,10,ISRAEL,6127
2018,11,ISRAEL,318207
2018,12,ISRAEL,0
2018,13,ISRAEL,0
2018,14,ISRAEL,0
2018,15,ISRAEL,0
2018,16,ISRAEL,0
2018,17,ISRAEL,0
2018,18,ISRAEL,0
2018,19,ISRAEL,0
2018,20,ISRAEL,0
2018,21,ISRAEL,0
2018,22,ISRAEL,0
2018,total,ISRAEL,619334
2018,1,ITALIA,86800
2018,2,ITALIA,6874052
2018,3,ITALIA,3845264
2018,4,ITALIA,1004580
2018,5,ITALIA,0
2018,6,ITALIA,13367
2018,7,ITALIA,0
2018,8,ITALIA,4390228
2018,9,ITALIA,0
2018,10,ITALIA,42298168
2018,11,ITALIA,853135
2018,12,ITALIA,0
2018,13,ITALIA,0
2018,14,ITALIA,0
2018,15,ITALIA,0
2018,16,ITALIA,1731066
2018,17,ITALIA,0
2018,18,ITALIA,0
2018,19,ITALIA,0
2018,20,ITALIA,0
2018,21,ITALIA,0
2018,22,ITALIA,0
2018,total,ITALIA,61096660
2018,1,Japón,0
2018,2,Japón,0
2018,3,Japón,0
2018,4,Japón,0
2018,5,Japón,0
2018,6,Japón,0
2018,7,Japón,0
2018,8,Japón,0
2018,9,Japón,0
2018,10,Japón,0
2018,11,Japón,0
2018,12,Japón,0
2018,13,Japón,0
2018,14,Japón,0
2018,15,Japón,16000
2018,16,Japón,0
2018,17,Japón,0
2018,18,Japón,0
2018,19,Japón,0
2018,20,Japón,0
2018,21,Japón,0
2018,22,Japón,0
2018,total,Japón,16000
2018,1,JORDANIA,0
2018,2,JORDANIA,0
2018,3,JORDANIA,0
2018,4,JORDANIA,0
2018,5,JORDANIA,0
2018,6,JORDANIA,2839136
2018,7,JORDANIA,0
2018,8,JORDANIA,0
2018,9,JORDANIA,0
2018,10,JORDANIA,278224
2018,11,JORDANIA,0
2018,12,JORDANIA,0
2018,13,JORDANIA,0
2018,14,JORDANIA,0
2018,15,JORDANIA,0
2018,16,JORDANIA,0
2018,17,JORDANIA,0
2018,18,JORDANIA,0
2018,19,JORDANIA,0
2018,20,JORDANIA,0
2018,21,JORDANIA,0
2018,22,JORDANIA,0
2018,total,JORDANIA,3117360
2018,1,Kazajistán,0
2018,2,Kazajistán,0
2018,3,Kazajistán,0
2018,4,Kazajistán,0
2018,5,Kazajistán,0
2018,6,Kazajistán,0
2018,7,Kazajistán,0
2018,8,Kazajistán,0
2018,9,Kazajistán,0
2018,10,Kazajistán,1149651
2018,11,Kazajistán,0
2018,12,Kazajistán,0
2018,13,Kazajistán,0
2018,14,Kazajistán,0
2018,15,Kazajistán,0
2018,16,Kazajistán,0
2018,17,Kazajistán,0
2018,18,Kazajistán,0
2018,19,Kazajistán,0
2018,20,Kazajistán,0
2018,21,Kazajistán,0
2018,22,Kazajistán,0
2018,total,Kazajistán,1149651
2018,1,KENIA,0
2018,2,KENIA,542099
2018,3,KENIA,1618376
2018,4,KENIA,0
2018,5,KENIA,2856824
2018,6,KENIA,0
2018,7,KENIA,0
2018,8,KENIA,0
2018,9,KENIA,0
